Node_ID,cp_level_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,tr_cited_x,Cluster_ID,cp_level_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,tr_cited_y,network_degree,network_indegree,network_outdegree,cluster_degree,cluster_indegree,cluster_outdegree
9911476,7,2,5,9,2,5,16,45,4.0,1.0,3.0,4.0,0.0,4.0,10.0,14,7,7,7.0,4.0,3.0
104060,2,1,1,1,0,2,4,11,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5,2,3,1.0,0.0,1.0
9504336,36,13,23,79,4,32,58,16,31.0,14.0,17.0,62.0,3.0,28.0,51.0,41,36,5,18.0,17.0,1.0
9811395,5,1,4,6,1,4,10,162,4.0,1.0,3.0,5.0,2.0,2.0,6.0,12,5,7,6.0,4.0,2.0
9507211,7,1,6,15,0,7,34,16,6.0,1.0,5.0,12.0,0.0,6.0,30.0,14,7,7,7.0,5.0,2.0
9508203,1,1,0,0,0,1,3,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,2.0,0.0,2.0
9701320,3,3,0,0,2,1,1,192,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,3,2,1.0,1.0,0.0
9707524,4,1,3,4,4,0,0,66,3.0,1.0,2.0,3.0,3.0,0.0,0.0,5,4,1,,,
9509259,9,3,6,6,5,4,5,367,2.0,1.0,1.0,1.0,2.0,0.0,0.0,13,9,4,3.0,2.0,1.0
9411433,14,7,7,9,10,4,9,29,2.0,1.0,1.0,1.0,0.0,2.0,4.0,24,14,10,5.0,5.0,0.0
9907487,8,1,7,11,1,7,15,97,8.0,1.0,7.0,11.0,1.0,7.0,9.0,14,8,6,8.0,6.0,2.0
9712236,16,5,11,17,2,14,125,8,9.0,2.0,7.0,11.0,0.0,9.0,91.0,53,16,37,20.0,4.0,16.0
9308273,19,5,14,44,13,6,6,90,8.0,3.0,5.0,12.0,8.0,0.0,0.0,20,19,1,6.0,6.0,0.0
9501216,7,1,6,12,0,7,18,15,1.0,1.0,0.0,0.0,0.0,1.0,2.0,11,7,4,6.0,4.0,2.0
9606438,12,3,9,20,1,11,134,15,10.0,1.0,9.0,20.0,0.0,10.0,129.0,44,12,32,24.0,9.0,15.0
9702214,12,5,7,22,3,9,16,37,5.0,2.0,3.0,6.0,3.0,2.0,2.0,20,12,8,7.0,6.0,1.0
9707211,8,3,5,14,5,3,3,33,2.0,1.0,1.0,1.0,2.0,0.0,0.0,20,8,12,5.0,5.0,0.0
105023,1,1,0,0,1,0,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,1.0,0.0,1.0
9311309,10,5,5,9,10,0,0,78,5.0,1.0,4.0,8.0,5.0,0.0,0.0,10,10,0,5.0,5.0,0.0
11141,12,7,5,6,3,9,28,376,2.0,2.0,0.0,0.0,1.0,1.0,6.0,23,12,11,7.0,2.0,5.0
9912295,20,5,15,33,1,19,111,0,11.0,3.0,8.0,16.0,0.0,11.0,28.0,42,20,22,18.0,7.0,11.0
9501273,4,2,2,3,4,0,0,517,3.0,1.0,2.0,3.0,3.0,0.0,0.0,4,4,0,3.0,3.0,0.0
9901322,5,2,3,5,0,5,36,52,5.0,2.0,3.0,5.0,0.0,5.0,25.0,15,5,10,12.0,5.0,7.0
9711516,24,3,21,59,12,12,63,158,12.0,2.0,10.0,31.0,2.0,10.0,47.0,36,24,12,21.0,9.0,12.0
9801440,3,3,0,0,2,1,9,18,1.0,1.0,0.0,0.0,0.0,1.0,6.0,46,3,43,10.0,0.0,10.0
9709500,7,6,1,1,4,3,4,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,7,11,2.0,2.0,0.0
9905494,3,2,1,1,0,3,5,146,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5,3,2,3.0,1.0,2.0
12275,3,3,0,0,0,3,4,5,,,,,,,,19,3,16,2.0,0.0,2.0
9805286,0,0,0,0,0,0,0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,2.0,0.0,2.0
9305251,39,12,27,63,39,0,0,155,20.0,6.0,14.0,40.0,20.0,0.0,0.0,39,39,0,12.0,12.0,0.0
9501404,15,8,7,19,1,14,45,134,6.0,1.0,5.0,11.0,0.0,6.0,24.0,28,15,13,11.0,6.0,5.0
9402212,2,2,0,0,1,1,1,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,2.0,0.0,2.0
9906298,26,14,12,19,10,16,50,92,5.0,2.0,3.0,3.0,1.0,4.0,14.0,37,26,11,6.0,2.0,4.0
9411342,95,30,65,136,53,42,67,103,13.0,9.0,4.0,6.0,9.0,4.0,5.0,115,95,20,7.0,5.0,2.0
9511295,10,4,6,10,7,3,3,123,4.0,2.0,2.0,3.0,2.0,2.0,2.0,11,10,1,4.0,4.0,0.0
9301287,8,4,4,4,8,0,0,409,2.0,1.0,1.0,1.0,2.0,0.0,0.0,9,8,1,2.0,2.0,0.0
9909372,13,9,4,5,1,12,65,21,1.0,1.0,0.0,0.0,0.0,1.0,8.0,45,13,32,11.0,0.0,11.0
9207241,9,4,5,10,9,0,0,171,6.0,2.0,4.0,7.0,6.0,0.0,0.0,9,9,0,6.0,6.0,0.0
9812520,15,1,14,42,0,15,68,14,13.0,1.0,12.0,34.0,1.0,12.0,33.0,27,15,12,15.0,11.0,4.0
5309,42,9,33,103,2,40,387,30,21.0,3.0,18.0,52.0,0.0,21.0,178.0,110,42,68,30.0,11.0,19.0
2249,10,2,8,17,0,10,62,30,7.0,1.0,6.0,8.0,0.0,7.0,35.0,29,10,19,12.0,4.0,8.0
9503246,2,2,0,0,0,2,2,71,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,2,1,2.0,2.0,0.0
9809220,8,4,4,6,6,2,5,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,8,13,2.0,0.0,2.0
9801411,29,6,23,57,0,29,136,32,12.0,1.0,11.0,26.0,1.0,11.0,21.0,52,29,23,7.0,5.0,2.0
109125,36,6,30,123,2,34,365,55,13.0,2.0,11.0,25.0,0.0,13.0,156.0,99,36,63,36.0,13.0,23.0
9910557,21,1,20,88,0,21,285,32,20.0,1.0,19.0,83.0,0.0,20.0,239.0,76,21,55,42.0,16.0,26.0
103263,13,10,3,4,0,13,67,13,4.0,4.0,0.0,0.0,0.0,4.0,15.0,42,13,29,12.0,1.0,11.0
9606253,10,5,5,6,4,6,19,25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,10,15,3.0,0.0,3.0
9704262,35,12,23,59,9,26,62,22,12.0,3.0,9.0,29.0,0.0,12.0,27.0,42,35,7,15.0,12.0,3.0
9503360,6,3,3,4,0,6,19,15,2.0,1.0,1.0,1.0,0.0,2.0,14.0,29,6,23,6.0,0.0,6.0
9710391,1,1,0,0,0,1,2,181,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4,1,3,4.0,1.0,3.0
207242,5,1,4,8,0,5,52,7,3.0,1.0,2.0,3.0,0.0,3.0,22.0,43,5,38,9.0,0.0,9.0
9709235,1,1,0,0,0,1,10,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1,44,21.0,0.0,21.0
106302,2,2,0,0,1,1,1,204,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,2,5,1.0,1.0,0.0
9608368,12,5,7,22,0,12,59,36,6.0,3.0,3.0,6.0,0.0,6.0,32.0,21,12,9,8.0,4.0,4.0
9504269,4,4,0,0,2,2,10,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,4,44,6.0,0.0,6.0
210061,0,0,0,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,16,10.0,0.0,10.0
109084,31,18,13,29,8,23,129,24,5.0,3.0,2.0,3.0,0.0,5.0,18.0,58,31,27,7.0,4.0,3.0
9502377,4,1,3,4,2,2,5,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9,4,5,1.0,0.0,1.0
8129,21,5,16,38,1,20,37,3,9.0,2.0,7.0,12.0,9.0,0.0,0.0,24,21,3,10.0,10.0,0.0
9905453,19,5,14,39,10,9,17,102,14.0,3.0,11.0,34.0,8.0,6.0,6.0,22,19,3,7.0,6.0,1.0
9911521,3,2,1,1,0,3,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,20,11.0,0.0,11.0
9308212,2,2,0,0,2,0,0,1035,,,,,,,,2,2,0,,,
9304217,11,4,7,17,1,10,10,253,6.0,2.0,4.0,8.0,0.0,6.0,6.0,12,11,1,7.0,6.0,1.0
9511431,8,1,7,18,0,8,20,37,6.0,1.0,5.0,12.0,0.0,6.0,14.0,14,8,6,10.0,7.0,3.0
9512280,16,4,12,26,13,3,3,1,3.0,1.0,2.0,3.0,3.0,0.0,0.0,20,16,4,3.0,3.0,0.0
9412343,11,2,9,20,5,6,13,83,6.0,1.0,5.0,14.0,2.0,4.0,9.0,14,11,3,4.0,4.0,0.0
9907201,3,2,1,2,0,3,16,26,1.0,1.0,0.0,0.0,0.0,1.0,12.0,17,3,14,12.0,1.0,11.0
9602225,14,5,9,23,14,0,0,154,11.0,3.0,8.0,17.0,11.0,0.0,0.0,14,14,0,6.0,6.0,0.0
9304238,3,2,1,1,3,0,0,172,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3,3,0,1.0,1.0,0.0
9512343,8,1,7,9,6,2,2,140,5.0,1.0,4.0,4.0,5.0,0.0,0.0,11,8,3,4.0,4.0,0.0
9805461,18,3,15,55,0,18,105,29,16.0,1.0,15.0,54.0,0.0,16.0,86.0,32,18,14,23.0,16.0,7.0
9504238,22,3,19,28,9,13,30,100,10.0,1.0,9.0,14.0,0.0,10.0,21.0,31,22,9,12.0,9.0,3.0
9704222,42,8,34,117,7,35,112,25,20.0,2.0,18.0,58.0,0.0,20.0,83.0,50,42,8,24.0,16.0,8.0
110304,9,8,1,1,3,6,21,34,1.0,1.0,0.0,0.0,0.0,1.0,2.0,19,9,10,3.0,0.0,3.0
9912322,14,8,6,8,11,3,3,296,3.0,3.0,0.0,0.0,2.0,1.0,1.0,15,14,1,2.0,2.0,0.0
2118,0,0,0,0,0,0,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,16,15.0,0.0,15.0
9409296,20,4,16,54,15,5,9,44,8.0,3.0,5.0,14.0,6.0,2.0,2.0,23,20,3,9.0,9.0,0.0
9901302,9,3,6,11,0,9,22,42,2.0,1.0,1.0,1.0,0.0,2.0,4.0,17,9,8,4.0,1.0,3.0
208103,2,2,0,0,0,2,18,22,2.0,2.0,0.0,0.0,0.0,2.0,18.0,14,2,12,11.0,2.0,9.0
9611391,13,6,7,16,3,10,21,140,2.0,2.0,0.0,0.0,1.0,1.0,3.0,20,13,7,4.0,1.0,3.0
9802252,15,7,8,12,1,14,87,5,8.0,3.0,5.0,8.0,0.0,8.0,66.0,37,15,22,19.0,6.0,13.0
11136,10,5,5,8,5,5,8,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,18,10,8,1.0,1.0,0.0
9805338,14,7,7,12,3,11,52,9,7.0,3.0,4.0,5.0,7.0,0.0,0.0,26,14,12,5.0,5.0,0.0
9805451,10,3,7,12,0,10,32,1,9.0,3.0,6.0,10.0,0.0,9.0,30.0,19,10,9,10.0,3.0,7.0
9906332,5,2,3,4,0,5,17,61,1.0,1.0,0.0,0.0,0.0,1.0,2.0,24,5,19,4.0,2.0,2.0
9609441,14,2,12,42,4,10,18,21,9.0,1.0,8.0,31.0,9.0,0.0,0.0,42,14,28,8.0,8.0,0.0
9507245,12,7,5,11,12,0,0,160,4.0,3.0,1.0,1.0,4.0,0.0,0.0,12,12,0,2.0,2.0,0.0
4114,33,4,29,134,0,33,183,0,28.0,4.0,24.0,119.0,0.0,28.0,143.0,47,33,14,32.0,21.0,11.0
5270,8,4,4,6,0,8,41,63,6.0,3.0,3.0,4.0,0.0,6.0,30.0,29,8,21,10.0,3.0,7.0
9907222,6,4,2,2,1,5,31,0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,114,6,108,8.0,0.0,8.0
9811230,1,1,0,0,1,0,0,227,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,1.0,0.0
9608480,54,9,45,178,23,31,72,25,16.0,3.0,13.0,51.0,3.0,13.0,38.0,67,54,13,16.0,13.0,3.0
9609393,9,5,4,6,2,7,23,23,1.0,1.0,0.0,0.0,0.0,1.0,6.0,22,9,13,4.0,2.0,2.0
102042,4,1,3,4,0,4,7,122,3.0,1.0,2.0,2.0,0.0,3.0,3.0,6,4,2,5.0,4.0,1.0
9712432,7,3,4,7,0,7,33,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7,22,4.0,1.0,3.0
106237,3,2,1,1,0,3,4,55,2.0,1.0,1.0,1.0,2.0,0.0,0.0,12,3,9,2.0,1.0,1.0
9402292,2,1,1,1,2,0,0,253,2.0,1.0,1.0,1.0,2.0,0.0,0.0,6,2,4,3.0,2.0,1.0
9711229,40,10,30,116,10,30,68,83,22.0,4.0,18.0,70.0,3.0,19.0,37.0,47,40,7,18.0,15.0,3.0
9903343,2,2,0,0,0,2,14,48,2.0,2.0,0.0,0.0,0.0,2.0,5.0,12,2,10,5.0,2.0,3.0
9310286,35,9,26,96,22,13,15,33,24.0,6.0,18.0,56.0,14.0,10.0,10.0,39,35,4,12.0,12.0,0.0
9703285,20,5,15,56,18,2,5,36,18.0,4.0,14.0,55.0,18.0,0.0,0.0,30,20,10,6.0,1.0,5.0
9911479,19,7,12,20,0,19,73,12,6.0,3.0,3.0,5.0,1.0,5.0,12.0,37,19,18,8.0,4.0,4.0
9406357,18,7,11,31,18,0,0,4,11.0,2.0,9.0,29.0,11.0,0.0,0.0,25,18,7,5.0,5.0,0.0
9208214,6,4,2,3,6,0,0,248,3.0,1.0,2.0,3.0,3.0,0.0,0.0,6,6,0,3.0,3.0,0.0
106139,14,10,4,5,1,13,122,0,8.0,6.0,2.0,3.0,0.0,8.0,85.0,87,14,73,32.0,4.0,28.0
210251,6,6,0,0,0,6,67,32,3.0,3.0,0.0,0.0,0.0,3.0,56.0,95,6,89,46.0,1.0,45.0
9902325,5,1,4,8,0,5,12,15,,,,,,,,10,5,5,7.0,4.0,3.0
9905276,14,9,5,5,0,14,68,151,4.0,3.0,1.0,1.0,0.0,4.0,20.0,46,14,32,17.0,2.0,15.0
105302,31,3,28,91,0,31,157,7,15.0,1.0,14.0,35.0,2.0,13.0,29.0,49,31,18,19.0,14.0,5.0
9511334,4,1,3,6,0,4,18,60,4.0,1.0,3.0,6.0,0.0,4.0,18.0,15,4,11,9.0,4.0,5.0
9703303,16,5,11,33,0,16,38,27,12.0,2.0,10.0,31.0,0.0,12.0,30.0,21,16,5,4.0,3.0,1.0
9603428,18,6,12,44,13,5,5,27,12.0,3.0,9.0,32.0,12.0,0.0,0.0,21,18,3,10.0,10.0,0.0
210276,5,4,1,1,0,5,16,3,3.0,3.0,0.0,0.0,0.0,3.0,8.0,19,5,14,7.0,2.0,5.0
101307,25,4,21,72,0,25,73,46,17.0,2.0,15.0,51.0,0.0,17.0,39.0,38,25,13,19.0,15.0,4.0
6076,6,3,3,4,1,5,20,3,4.0,1.0,3.0,4.0,0.0,4.0,16.0,25,6,19,2.0,0.0,2.0
204286,86,2,84,460,2,84,182,0,30.0,2.0,28.0,160.0,0.0,30.0,93.0,102,86,16,31.0,22.0,9.0
201226,11,3,8,24,0,11,51,2,9.0,1.0,8.0,24.0,0.0,9.0,15.0,48,11,37,12.0,1.0,11.0
3189,7,5,2,2,0,7,38,0,3.0,3.0,0.0,0.0,0.0,3.0,15.0,32,7,25,8.0,1.0,7.0
106021,6,3,3,4,0,6,40,37,3.0,1.0,2.0,3.0,0.0,3.0,15.0,26,6,20,7.0,3.0,4.0
9511313,2,1,1,1,1,1,4,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2,6,1.0,1.0,0.0
1092,5,4,1,1,4,1,1,47,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6,5,1,2.0,2.0,0.0
203122,2,1,1,1,0,2,9,47,2.0,1.0,1.0,1.0,0.0,2.0,9.0,24,2,22,15.0,2.0,13.0
9503481,27,3,24,75,18,9,9,50,14.0,1.0,13.0,41.0,9.0,5.0,5.0,28,27,1,16.0,15.0,1.0
203113,7,4,3,4,0,7,44,3,1.0,1.0,0.0,0.0,0.0,1.0,4.0,28,7,21,7.0,2.0,5.0
9702295,3,2,1,1,2,1,2,10,2.0,1.0,1.0,1.0,2.0,0.0,0.0,14,3,11,2.0,2.0,0.0
9402213,6,2,4,9,1,5,5,228,5.0,2.0,3.0,6.0,1.0,4.0,4.0,7,6,1,7.0,6.0,1.0
9902336,13,8,5,7,13,0,0,84,6.0,4.0,2.0,2.0,6.0,0.0,0.0,13,13,0,5.0,5.0,0.0
9906331,15,6,9,13,0,15,40,2,5.0,3.0,2.0,2.0,0.0,5.0,6.0,23,15,8,7.0,5.0,2.0
9707509,25,10,15,30,8,17,58,100,11.0,4.0,7.0,12.0,1.0,10.0,30.0,44,25,19,14.0,8.0,6.0
9810316,6,5,1,1,5,1,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,6,37,2.0,0.0,2.0
9903352,2,1,1,1,0,2,3,272,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5,2,3,3.0,1.0,2.0
102009,46,4,42,237,0,46,666,11,44.0,3.0,41.0,234.0,0.0,44.0,642.0,72,46,26,58.0,35.0,23.0
9903341,56,8,48,185,4,52,130,11,14.0,4.0,10.0,32.0,9.0,5.0,6.0,71,56,15,11.0,10.0,1.0
9808387,3,1,2,3,1,2,2,13,,,,,,,,4,3,1,,,
9906240,3,2,1,1,2,1,3,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,4,1.0,1.0,0.0
103287,6,1,5,7,2,4,7,59,6.0,1.0,5.0,7.0,2.0,4.0,4.0,11,6,5,7.0,5.0,2.0
9307328,4,4,0,0,2,2,4,250,2.0,2.0,0.0,0.0,0.0,2.0,4.0,7,4,3,3.0,1.0,2.0
9907279,7,3,4,7,0,7,49,32,7.0,3.0,4.0,7.0,0.0,7.0,48.0,22,7,15,2.0,1.0,1.0
9702296,11,4,7,24,2,9,23,39,7.0,2.0,5.0,16.0,0.0,7.0,12.0,14,11,3,2.0,1.0,1.0
9704310,1,1,0,0,0,1,3,62,1.0,1.0,0.0,0.0,0.0,1.0,3.0,12,1,11,6.0,1.0,5.0
9702416,6,4,2,4,1,5,12,26,1.0,1.0,0.0,0.0,0.0,1.0,2.0,14,6,8,3.0,1.0,2.0
9805273,9,3,6,11,4,5,9,168,1.0,1.0,0.0,0.0,0.0,1.0,2.0,14,9,5,4.0,3.0,1.0
9308235,3,3,0,0,2,1,1,318,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4,3,1,2.0,2.0,0.0
202106,4,3,1,1,1,3,18,6,1.0,1.0,0.0,0.0,0.0,1.0,3.0,16,4,12,2.0,1.0,1.0
9909458,18,4,14,23,3,15,17,108,5.0,1.0,4.0,5.0,1.0,4.0,4.0,27,18,9,4.0,4.0,0.0
9706380,4,1,3,4,2,2,2,749,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5,4,1,1.0,1.0,0.0
9209223,15,6,9,13,15,0,0,41,6.0,3.0,3.0,3.0,6.0,0.0,0.0,15,15,0,4.0,4.0,0.0
203114,3,3,0,0,0,3,63,18,1.0,1.0,0.0,0.0,0.0,1.0,27.0,71,3,68,27.0,1.0,26.0
112030,13,6,7,20,1,12,148,109,11.0,4.0,7.0,20.0,0.0,11.0,143.0,40,13,27,28.0,10.0,18.0
9503398,15,7,8,14,1,14,20,61,6.0,3.0,3.0,3.0,0.0,6.0,6.0,20,15,5,2.0,2.0,0.0
9609221,4,4,0,0,0,4,9,207,2.0,2.0,0.0,0.0,1.0,1.0,1.0,13,4,9,2.0,1.0,1.0
9811203,7,6,1,2,0,7,33,12,3.0,3.0,0.0,0.0,0.0,3.0,8.0,33,7,26,6.0,3.0,3.0
4019,3,2,1,1,0,3,3,28,2.0,2.0,0.0,0.0,0.0,2.0,2.0,4,3,1,3.0,2.0,1.0
12184,14,7,7,9,1,13,31,12,7.0,3.0,4.0,5.0,1.0,6.0,6.0,30,14,16,6.0,3.0,3.0
9811358,4,2,2,2,4,0,0,0,,,,,,,,4,4,0,1.0,1.0,0.0
201075,7,6,1,1,0,7,69,25,2.0,2.0,0.0,0.0,0.0,2.0,22.0,143,7,136,23.0,1.0,22.0
9707299,10,2,8,11,0,10,39,36,9.0,2.0,7.0,9.0,0.0,9.0,36.0,19,10,9,1.0,0.0,1.0
9603339,5,4,1,1,4,1,1,22,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,5,3,2.0,2.0,0.0
9701291,20,9,11,36,1,19,65,78,12.0,4.0,8.0,25.0,2.0,10.0,17.0,40,20,20,9.0,7.0,2.0
9903528,9,4,5,14,0,9,55,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,9,35,3.0,0.0,3.0
9511314,15,9,6,13,10,5,12,74,5.0,1.0,4.0,8.0,5.0,0.0,0.0,19,15,4,2.0,2.0,0.0
9204217,9,4,5,6,9,0,0,303,2.0,2.0,0.0,0.0,2.0,0.0,0.0,9,9,0,1.0,1.0,0.0
9502266,6,1,5,9,6,0,0,276,5.0,1.0,4.0,7.0,5.0,0.0,0.0,6,6,0,5.0,5.0,0.0
9902395,7,4,3,5,0,7,51,1,7.0,4.0,3.0,5.0,0.0,7.0,51.0,18,7,11,,,
9611438,24,4,20,95,11,13,18,8,21.0,2.0,19.0,91.0,9.0,12.0,17.0,26,24,2,20.0,18.0,2.0
9902451,63,8,55,283,0,63,453,9,49.0,5.0,44.0,246.0,0.0,49.0,369.0,94,63,31,37.0,20.0,17.0
9612210,5,2,3,6,1,4,9,598,3.0,2.0,1.0,1.0,0.0,3.0,3.0,9,5,4,5.0,4.0,1.0
201210,4,1,3,4,3,1,4,24,3.0,1.0,2.0,2.0,2.0,1.0,1.0,16,4,12,3.0,2.0,1.0
9901225,1,1,0,0,1,0,0,38,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1,11,1.0,1.0,0.0
9909367,0,0,0,0,0,0,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3.0,0.0,3.0
9910552,2,1,1,1,1,1,2,106,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10,2,8,3.0,0.0,3.0
9604337,14,1,13,31,10,4,25,53,11.0,1.0,10.0,23.0,11.0,0.0,0.0,25,14,11,11.0,11.0,0.0
9503363,7,3,4,6,7,0,0,95,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,0,3.0,3.0,0.0
10013,2,2,0,0,0,2,3,186,2.0,2.0,0.0,0.0,0.0,2.0,2.0,9,2,7,1.0,0.0,1.0
5054,4,3,1,1,1,3,12,68,2.0,1.0,1.0,1.0,0.0,2.0,7.0,15,4,11,1.0,0.0,1.0
9506209,3,3,0,0,3,0,0,322,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,0,1.0,1.0,0.0
9812449,13,6,7,13,1,12,96,130,10.0,3.0,7.0,13.0,0.0,10.0,66.0,69,13,56,20.0,3.0,17.0
9810408,34,10,24,76,14,20,45,0,11.0,3.0,8.0,19.0,5.0,6.0,12.0,45,34,11,14.0,14.0,0.0
9504423,6,1,5,7,0,6,12,105,4.0,1.0,3.0,3.0,0.0,4.0,8.0,9,6,3,7.0,5.0,2.0
1037,3,2,1,1,1,2,6,58,1.0,1.0,0.0,0.0,0.0,1.0,3.0,13,3,10,2.0,1.0,1.0
9912441,0,0,0,0,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1.0,0.0,1.0
9601316,15,3,12,36,9,6,12,167,9.0,2.0,7.0,18.0,4.0,5.0,10.0,21,15,6,11.0,8.0,3.0
9709302,9,9,0,0,2,7,12,13,4.0,4.0,0.0,0.0,0.0,4.0,8.0,13,9,4,1.0,1.0,0.0
9706232,11,3,8,18,0,11,43,18,6.0,3.0,3.0,8.0,1.0,5.0,15.0,25,11,14,13.0,6.0,7.0
3072,5,2,3,3,0,5,38,50,3.0,1.0,2.0,2.0,0.0,3.0,10.0,23,5,18,10.0,4.0,6.0
9312363,5,4,1,1,1,4,4,114,2.0,2.0,0.0,0.0,0.0,2.0,2.0,9,5,4,3.0,2.0,1.0
110335,1,1,0,0,0,1,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,6,2.0,0.0,2.0
9512393,13,4,9,17,2,11,30,14,6.0,1.0,5.0,11.0,0.0,6.0,20.0,24,13,11,3.0,2.0,1.0
1259,22,5,17,74,0,22,201,68,19.0,4.0,15.0,65.0,0.0,19.0,156.0,47,22,25,32.0,16.0,16.0
9709415,9,5,4,4,8,1,1,198,4.0,1.0,3.0,3.0,4.0,0.0,0.0,10,9,1,3.0,3.0,0.0
9712550,5,2,3,4,0,5,20,12,3.0,2.0,1.0,1.0,0.0,3.0,5.0,16,5,11,4.0,1.0,3.0
9808236,6,6,0,0,2,4,25,0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,30,6,24,2.0,0.0,2.0
9907553,8,4,4,5,0,8,41,56,8.0,4.0,4.0,5.0,0.0,8.0,41.0,21,8,13,6.0,1.0,5.0
9803263,5,4,1,1,1,4,9,99,2.0,1.0,1.0,1.0,0.0,2.0,6.0,10,5,5,1.0,1.0,0.0
9702394,17,4,13,31,4,13,39,13,11.0,2.0,9.0,19.0,1.0,10.0,24.0,26,17,9,4.0,4.0,0.0
211069,8,4,4,7,0,8,52,193,5.0,3.0,2.0,3.0,0.0,5.0,29.0,21,8,13,13.0,5.0,8.0
9407283,11,4,7,9,9,2,2,246,7.0,2.0,5.0,7.0,6.0,1.0,1.0,12,11,1,4.0,4.0,0.0
9511383,3,2,1,1,0,3,5,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,10,4.0,0.0,4.0
9803372,7,4,3,3,1,6,10,187,6.0,3.0,3.0,3.0,2.0,4.0,5.0,14,7,7,4.0,2.0,2.0
201245,5,2,3,5,0,5,27,15,4.0,1.0,3.0,5.0,0.0,4.0,25.0,18,5,13,3.0,2.0,1.0
9312222,2,2,0,0,1,1,4,1609,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,2,8,1.0,1.0,0.0
9305212,6,3,3,8,6,0,0,284,5.0,2.0,3.0,8.0,5.0,0.0,0.0,7,6,1,5.0,5.0,0.0
9512379,14,4,10,26,2,12,26,68,7.0,1.0,6.0,17.0,2.0,5.0,5.0,21,14,7,3.0,2.0,1.0
210022,1,1,0,0,0,1,1,1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1.0,0.0,1.0
9712463,12,5,7,21,3,9,45,142,8.0,2.0,6.0,20.0,0.0,8.0,44.0,21,12,9,17.0,8.0,9.0
9703392,7,6,1,1,6,1,1,162,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,7,1,1.0,1.0,0.0
9806403,27,8,19,46,2,25,45,131,19.0,5.0,14.0,32.0,0.0,19.0,31.0,34,27,7,9.0,9.0,0.0
12010,1,1,0,0,0,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,4.0,0.0,4.0
109282,2,2,0,0,1,1,1,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,24,7.0,0.0,7.0
2114,4,3,1,1,0,4,31,34,2.0,1.0,1.0,1.0,0.0,2.0,23.0,24,4,20,17.0,2.0,15.0
